Name,Lines,Words,Profanity Count,Profanity List,Profanity Frequency
member 1,16,151,2,"{'kill': 1, 'stupid': 1}",1.32
uaa leader,16,221,1,{'wank': 1},0.45
woman,15,88,1,{'god': 1},1.14
geraldo,15,155,3,"{'ass': 1, 'vagina': 1, 'asshole': 1}",1.94
frank,15,110,1,{'retarded': 1},0.91
clyde,14,93,1,{'sex': 1},1.08
man,14,124,1,{'god': 1},0.81
911truth man,14,196,2,{'kill': 2},1.02
dahmer,14,60,1,{'sex': 1},1.67
bush,13,299,2,"{'kill': 1, 'retarded': 1}",0.67
yates,13,115,1,{'god': 1},0.87
demon 1,13,121,1,{'hell': 1},0.83
gacy,13,52,1,{'sex': 1},1.92
blavius,13,249,4,"{'kill': 2, 'damn': 1, 'stupid': 1}",1.61
president bush,12,160,1,{'crap': 1},0.62
teacher,12,266,1,{'sex': 1},0.38
dougie,12,108,1,{'god': 1},0.93
judge,12,332,4,{'pee': 4},1.2
dr neeland,11,101,1,{'sex': 1},0.99
mitchell,11,296,0,{},0.0
tour guide,11,279,0,{},0.0
joe,11,85,0,{},0.0
sharon,10,70,1,{'stupid': 1},1.43
head waiter,10,62,0,{},0.0
miner 1,10,152,1,{'god': 1},0.66
det jarvis,9,111,1,{'pedophile': 1},0.9
keenan,9,278,2,"{'gay': 1, 'god': 1}",0.72
snn anchor,9,197,0,{},0.0
jimmy,9,70,1,{'urinal': 1},1.43
foley,9,53,2,{'sex': 2},3.77
male staffer,9,71,1,{'hell': 1},1.41
k 10,9,66,0,{},0.0
stephen,8,214,0,{},0.0
medic,8,116,0,{},0.0
clerk,8,99,0,{},0.0
 6,8,61,2,"{'kill': 1, 'hell': 1}",3.28
mr hardly,7,145,0,{},0.0
officer 1,7,79,3,"{'urinal': 1, 'oral': 1, 'sex': 1}",3.8
kit 9,7,51,0,{},0.0
boy 4,7,36,1,{'jerk': 1},2.78
 7,7,44,0,{},0.0
the boys,6,7,0,{},0.0
prof thomas,6,234,0,{},0.0
linda,6,47,1,{'god': 1},2.13
publisher 1,6,99,0,{},0.0
lt nelson,6,74,3,"{'vagina': 2, 'asshole': 1}",4.05
male diner,6,52,0,{},0.0
member 3,6,45,1,{'god': 1},2.22
demonius,6,56,0,{},0.0
zazul,6,42,0,{},0.0
otter leader,6,55,1,{'kill': 1},1.82
mr brown,6,130,0,{},0.0
gavin,6,72,1,{'kill': 1},1.39
 8,6,27,2,"{'potty': 1, 'kill': 1}",7.41
richard,5,39,0,{},0.0
driver,5,58,0,{},0.0
man 2,5,10,0,{},0.0
al zawahri,5,104,1,{'pissed': 1},0.96
chris,5,50,0,{},0.0
terrance,5,55,2,"{'farts': 1, 'hell': 1}",3.64
reporters,5,9,0,{},0.0
receptionist,5,55,0,{},0.0
boy,5,19,0,{},0.0
cardinal mahoney,5,109,2,"{'hell': 1, 'damn': 1}",1.83
mrs garrsion,5,36,1,{'faggot': 1},2.78
the wise one,5,75,2,{'god': 2},2.67
dr doctor,5,78,0,{},0.0
official,5,47,1,{'pee': 1},2.13
 3,5,40,0,{},0.0
butler,4,19,0,{},0.0
mayor mcdaniels,4,54,0,{},0.0
paul,4,72,0,{},0.0
craig,4,33,0,{},0.0
boy 1,4,32,0,{},0.0
tolkien,4,11,0,{},0.0
lois,4,40,0,{},0.0
network president,4,99,0,{},0.0
trucker,4,68,1,{'ass': 1},1.47
phillip,4,52,0,{},0.0
larry king,4,71,0,{},0.0
joint,4,43,0,{},0.0
officer,4,32,0,{},0.0
man 1,4,10,0,{},0.0
member 7,4,70,0,{},0.0
rep,4,61,1,{'kill': 1},1.64
tweek,4,21,0,{},0.0
bearded man,4,59,1,{'urinal': 1},1.69
det yates,4,51,1,{'crap': 1},1.96
aaa leader,4,45,1,{'damn': 1},2.22
uaa member 1,4,36,1,{'damn': 1},2.78
uaa woman,4,39,0,{},0.0
park county,4,7,0,{},0.0
darth chef,3,30,1,{'suck': 1},3.33
dj,3,92,0,{},0.0
alan,3,25,0,{},0.0
brian,3,46,1,{'farts': 1},2.17
boy 2,3,32,0,{},0.0
crowd,3,5,1,{'god': 1},20.0
all,3,7,1,{'crap': 1},14.29
waiter,3,35,0,{},0.0
publisher 2,3,93,1,{'god': 1},1.08
audience,3,3,0,{},0.0
doctor,3,36,0,{},0.0
jo,3,33,0,{},0.0
cartmans good side,3,23,0,{},0.0
member 2,3,18,0,{},0.0
narrator,3,97,2,"{'urinal': 1, 'turd': 1}",2.06
leeroy,3,26,0,{},0.0
hall monitor,3,25,0,{},0.0
officer 5,3,22,0,{},0.0
head baker,3,28,0,{},0.0
frank sinatra,3,27,1,{'jerk': 1},3.7
mr triscotti,3,35,0,{},0.0
otter 1,3,33,0,{},0.0
boy 5,3,22,0,{},0.0
av 1,3,32,1,{'hell': 1},3.12
mr jarvis,3,30,1,{'pussy': 1},3.33
fans,3,26,0,{},0.0
adams county,3,25,0,{},0.0
 10,3,21,1,{'kill': 1},4.76
 15,3,12,0,{},0.0
head adventurer,2,37,0,{},0.0
marksman,2,13,1,{'sex': 1},7.69
william,2,13,1,{'sex': 1},7.69
blaze,2,9,0,{},0.0
a man,2,12,0,{},0.0
laura tucker,2,22,0,{},0.0
tom,2,51,0,{},0.0
dylan,2,33,0,{},0.0
wife,2,6,0,{},0.0
reporter 1,2,33,0,{},0.0
tco reporter,2,28,0,{},0.0
receptionist 2,2,22,0,{},0.0
mohammad,2,11,1,{'murder': 1},9.09
american male 1,2,11,1,{'crap': 1},9.09
american male 2,2,8,1,{'crap': 1},12.5
her crotch,2,59,1,{'god': 1},1.69
aide 2,2,33,0,{},0.0
man 7,2,24,1,{'murder': 1},4.17
man 3,2,11,0,{},0.0
miner 3,2,39,1,{'kill': 1},2.56
tour guide 2,2,37,0,{},0.0
miner 2,2,24,0,{},0.0
fireman 2,2,12,0,{},0.0
miner 4,2,5,1,{'god': 1},20.0
group,2,2,0,{},0.0
cartmans bad side,2,9,0,{},0.0
paul stanley,2,69,0,{},0.0
thomas,2,28,0,{},0.0
member 5,2,25,0,{},0.0
jim,2,19,0,{},0.0
skeeter,2,36,0,{},0.0
other men,2,13,3,"{'god': 2, 'retarded': 1}",23.08
rumsfeld,2,9,0,{},0.0
therapist,2,34,1,{'sexual': 1},2.94
officer 6,2,14,0,{},0.0
bellboy,2,13,0,{},0.0
demon 3,2,84,1,{'hells': 1},1.19
resident bishop,2,34,0,{},0.0
george burns,2,21,1,{'hitler': 1},4.76
steve irwin,2,17,0,{},0.0
a guest,2,15,0,{},0.0
demon 2,2,12,0,{},0.0
biggie smalls,2,6,1,{'fuck': 1},16.67
maintenance guy,2,49,0,{},0.0
uaa 1,2,21,0,{},0.0
boy 3,2,18,0,{},0.0
tactical officer,2,16,0,{},0.0
singers,2,12,0,{},0.0
coach,2,31,0,{},0.0
mrs brown,2,20,0,{},0.0
 13,2,6,0,{},0.0
townsfolk,1,16,0,{},0.0
a boy,1,14,0,{},0.0
drneeland,1,11,0,{},0.0
guard 2,1,10,0,{},0.0
marine,1,6,0,{},0.0
guard 1,1,5,0,{},0.0
tech,1,5,0,{},0.0
patrons,1,4,0,{},0.0
nurse,1,4,0,{},0.0
a sign holder,1,3,0,{},0.0
blonde,1,3,0,{},0.0
spontaneous bootay,1,3,0,{},0.0
club members,1,2,0,{},0.0
the class,1,1,0,{},0.0
network anchor,1,51,1,{'asshole': 1},1.96
an officer,1,27,0,{},0.0
speaker,1,25,0,{},0.0
anchor tom,1,20,0,{},0.0
darryl,1,11,1,{'hell': 1},9.09
singer,1,7,0,{},0.0
attendant,1,4,1,{'hell': 1},25.0
gail,1,4,0,{},0.0
driver 1,1,3,0,{},0.0
customer,1,2,0,{},0.0
gerald and sheila,1,1,0,{},0.0
driver 2,1,1,0,{},0.0
driver 3,1,1,0,{},0.0
stewie,1,8,0,{},0.0
soccer captain,1,8,0,{},0.0
michael,1,5,0,{},0.0
mr t,1,5,0,{},0.0
trooper,1,5,0,{},0.0
shelly,1,4,0,{},0.0
farmer,1,3,0,{},0.0
wendy,1,1,0,{},0.0
osama bin laden,1,27,1,{'gay': 1},3.7
reporter 3,1,21,0,{},0.0
reporter 4,1,16,0,{},0.0
staffer,1,16,0,{},0.0
miss travis,1,16,0,{},0.0
jesus,1,15,1,{'crap': 1},6.67
american female,1,11,0,{},0.0
reporter 2,1,9,0,{},0.0
lsx reporter,1,6,0,{},0.0
an official,1,6,0,{},0.0
gary coleman,1,4,0,{},0.0
staff,1,3,0,{},0.0
executive,1,3,0,{},0.0
computer voice,1,3,0,{},0.0
american male 3,1,2,1,{'crap': 1},50.0
reporter 5,1,2,0,{},0.0
programmer 1,1,2,0,{},0.0
dimitri,1,22,0,{},0.0
protester 1,1,15,0,{},0.0
detective,1,13,0,{},0.0
swat officer 3,1,11,1,{'vagina': 1},9.09
a voice,1,10,0,{},0.0
protester 2,1,9,0,{},0.0
man 6,1,8,1,{'god': 1},12.5
latino protesters,1,8,0,{},0.0
swat officer 1,1,7,0,{},0.0
man 4,1,6,0,{},0.0
aide 1,1,5,0,{},0.0
swat officer 2,1,5,0,{},0.0
man 5,1,3,0,{},0.0
oreilly,1,3,0,{},0.0
swat officer 4,1,3,0,{},0.0
hbc reporter,1,32,0,{},0.0
police officer,1,13,0,{},0.0
beast,1,11,0,{},0.0
fireman,1,5,0,{},0.0
ranger,1,2,0,{},0.0
liane and eric,1,13,0,{},0.0
cartmans conscience,1,11,1,{'kill': 1},9.09
girl,1,8,0,{},0.0
jason,1,12,0,{},0.0
greeter,1,9,0,{},0.0
member 6,1,7,0,{},0.0
co worker,1,2,0,{},0.0
the three men,1,2,0,{},0.0
timmy,1,1,0,{},0.0
kylestan,1,1,0,{},0.0
leroy,1,25,0,{},0.0
mr adler,1,16,0,{},0.0
mr donovan,1,7,0,{},0.0
donald rumsfeld,1,5,0,{},0.0
cheney,1,4,0,{},0.0
reporter,1,57,1,{'damn': 1},1.75
officer 8,1,11,0,{},0.0
lawyer,1,10,0,{},0.0
head concierge,1,10,0,{},0.0
print reporter,1,8,0,{},0.0
officers,1,8,0,{},0.0
earl,1,8,0,{},0.0
reo speedwagon,1,7,0,{},0.0
mitch,1,6,1,{'ugly': 1},16.67
fillmore,1,6,0,{},0.0
class,1,6,0,{},0.0
guest 2,1,6,0,{},0.0
car salesman,1,5,0,{},0.0
officer 4,1,4,0,{},0.0
officer 7,1,4,0,{},0.0
officer 3,1,3,0,{},0.0
officer 2,1,1,0,{},0.0
guest 1,1,1,0,{},0.0
a cowboy,1,17,1,{'hell': 1},5.88
john elway,1,17,0,{},0.0
priest 1,1,13,0,{},0.0
ticket agent,1,12,0,{},0.0
female staffer,1,11,0,{},0.0
hitler,1,10,0,{},0.0
ghandi,1,9,0,{},0.0
princess diana,1,9,0,{},0.0
white bouncer,1,8,0,{},0.0
cowboy,1,8,0,{},0.0
black bouncer,1,6,0,{},0.0
the other boys,1,5,0,{},0.0
bishop 3,1,5,0,{},0.0
baker 2,1,5,0,{},0.0
priest,1,5,0,{},0.0
priest 2,1,4,0,{},0.0
a bishop,1,4,0,{},0.0
bishop 2,1,3,0,{},0.0
bishop 1,1,1,0,{},0.0
dahmer gacy,1,1,0,{},0.0
father,1,23,1,{'retarded': 1},4.35
analyst,1,11,0,{},0.0
daughter,1,7,0,{},0.0
alien 1,1,4,0,{},0.0
sea otters,1,2,0,{},0.0
ual member 1,1,1,0,{},0.0
uaa member 2,1,1,0,{},0.0
ual 3,1,26,1,{'kill': 1},3.85
ual 1,1,22,0,{},0.0
boy announcer,1,18,0,{},0.0
uaa 3,1,17,0,{},0.0
ual aide,1,16,0,{},0.0
ual 2,1,13,0,{},0.0
kok a 3,1,8,0,{},0.0
ual leader,1,7,0,{},0.0
otters,1,6,0,{},0.0
uaa 2,1,5,0,{},0.0
voice,1,5,0,{},0.0
otter soldier,1,4,1,{'kill': 1},25.0
otter 3,1,4,1,{'kill': 1},25.0
otter 2,1,4,0,{},0.0
editor,1,13,0,{},0.0
denver goalie,1,8,0,{},0.0
av 3,1,7,0,{},0.0
a red wing,1,7,0,{},0.0
former coach,1,5,0,{},0.0
morgan,1,3,0,{},0.0
the avs,1,3,0,{},0.0
red wings coach,1,3,0,{},0.0
av 2,1,1,0,{},0.0
denver fans,1,1,0,{},0.0
