Name,Lines,Words,Profanity Count,Profanity List,Profanity Frequency
mac protester 1,2,19,0,{},0.0
siri,1,21,2,"{'suck': 1, 'butthole': 1}",9.52
google home,1,11,2,"{'suck': 1, 'butthole': 1}",18.18
protester 8,1,10,0,{},0.0
alexas,1,8,2,"{'suck': 1, 'butthole': 1}",25.0
all 4 heidis,1,5,2,{'fuck': 2},40.0
protester 2,1,4,1,{'suck': 1},25.0
a protester,1,4,0,{},0.0
protester 9,1,4,0,{},0.0
protester 3,1,3,1,{'shit': 1},33.33
eddie,1,3,0,{},0.0
protester 6,1,2,0,{},0.0
protester 7,1,2,0,{},0.0
anchor 1,1,51,0,{},0.0
anchor 2,1,41,1,{'fucking': 1},2.44
anchor 3,1,36,2,"{'dong': 1, 'fucking': 1}",5.56
henry kline,1,32,0,{},0.0
translator,1,27,0,{},0.0
attendant,1,21,0,{},0.0
henry,1,17,0,{},0.0
townsman,1,16,0,{},0.0
the governor,1,14,0,{},0.0
driver 2,1,12,1,{'god': 1},8.33
choir and parents,1,11,0,{},0.0
gary borkovec,1,10,0,{},0.0
diner,1,10,0,{},0.0
hannah williams,1,9,0,{},0.0
shopper,1,8,0,{},0.0
brian,1,8,0,{},0.0
meagan,1,7,0,{},0.0
hillary clinton,1,5,0,{},0.0
mcdonalds worker,1,4,0,{},0.0
son,1,3,0,{},0.0
daughter,1,3,0,{},0.0
husband,1,2,0,{},0.0
driver,1,26,0,{},0.0
cyclist,1,18,0,{},0.0
kurt,1,11,1,{'hell': 1},9.09
dave,1,10,0,{},0.0
shelly,1,7,1,{'shit': 1},14.29
female jogger,1,3,0,{},0.0
painter,1,3,0,{},0.0
office worker,1,2,0,{},0.0
mrs galtman,1,2,0,{},0.0
baby jimmy,1,8,0,{},0.0
operator 2,1,7,1,{'transsexual': 1},14.29
man 1,1,5,0,{},0.0
elderly woman,1,5,0,{},0.0
workers,1,4,0,{},0.0
worker 2,1,4,0,{},0.0
foley,1,3,0,{},0.0
chaos 35,1,2,0,{},0.0
worker 1,1,2,0,{},0.0
putin,1,2,0,{},0.0
the crowd,1,1,0,{},0.0
coon friends,1,1,0,{},0.0
chuck,1,14,1,{'shit': 1},7.14
elderly man 1,1,14,0,{},0.0
delivery man,1,8,0,{},0.0
ambulance lady,1,8,0,{},0.0
marcus mom,1,4,0,{},0.0
residents,1,3,1,{'shit': 1},33.33
elderly man 2,1,3,0,{},0.0
cop 1,1,16,0,{},0.0
presidents aide,1,11,0,{},0.0
roger,1,8,0,{},0.0
scott,1,8,0,{},0.0
a townsman,1,7,0,{},0.0
nancy turner,1,6,0,{},0.0
the three men,1,3,0,{},0.0
peter,1,2,0,{},0.0
a girl,1,2,0,{},0.0
anchor bill keegan,1,51,0,{},0.0
paul ryan,1,24,1,{'raped': 1},4.17
mike pence,1,11,0,{},0.0
mitch mcconnell,1,10,0,{},0.0
memberberries,1,10,0,{},0.0
the other girls,1,2,0,{},0.0
millie,1,16,0,{},0.0
blue horse on tv,1,9,0,{},0.0
roger goodell,1,8,0,{},0.0
officlal 1,1,7,0,{},0.0
cartman and heidi,1,4,0,{},0.0
nelly,1,3,0,{},0.0
an nfl owner,1,3,0,{},0.0
an owner,1,3,0,{},0.0
officlal 2,1,3,0,{},0.0
owners,1,2,0,{},0.0
nfl owners special ed kids,1,1,0,{},0.0
goodell and the officials,1,1,0,{},0.0
netflix president,1,63,0,{},0.0
michael jackson,1,37,0,{},0.0
the preacher,1,10,1,{'god': 1},10.0
canadian mexican,1,8,0,{},0.0
girl,1,8,0,{},0.0
mr adler,1,8,0,{},0.0
announcer 1,1,7,0,{},0.0
president garrison,1,7,0,{},0.0
substitute teacher,1,5,0,{},0.0
mac protester 2,1,4,0,{},0.0
announcer 2,1,2,0,{},0.0
terrance  phillip,1,1,0,{},0.0
justin trudeau,1,57,0,{},0.0
bill keegan,1,43,0,{},0.0
mrswhite,1,20,0,{},0.0
townsman 2,1,16,0,{},0.0
laura,1,14,0,{},0.0
townsman 1,1,13,0,{},0.0
offier bright,1,13,0,{},0.0
steven,1,7,0,{},0.0
mrs turner,1,6,0,{},0.0
linda black,1,2,0,{},0.0
sheila,1,2,0,{},0.0
