Name,Lines,Words,Profanity Count,Profanity List,Profanity Frequency
randy,81,949,5,"{'hell': 2, 'pissed': 1, 'god': 1, 'stupid': 1}",0.53
chris,69,734,4,"{'hell': 1, 'sex': 1, 'bitch': 1, 'god': 1}",0.54
liane,62,619,3,"{'fat': 2, 'tits': 1}",0.48
wendy,62,610,4,"{'god': 3, 'stupid': 1}",0.66
ms choksondik,59,916,4,"{'suck': 2, 'god': 1, 'gods': 1}",0.44
sharon,57,568,4,"{'god': 1, 'tampon': 1, 'raped': 1, 'ass': 1}",0.7
saddam,57,559,18,"{'pussy': 7, 'hell': 4, 'screw': 2, 'ass': 2, 'crap': 2, 'kill': 1}",3.22
sheila,51,442,6,"{'hell': 2, 'klan': 1, 'pussies': 1, 'god': 1, 'raped': 1}",1.36
mark,48,640,7,"{'fat': 3, 'hell': 1, 'stupid': 1, 'kill': 1, 'god': 1}",1.09
man,48,519,2,"{'sex': 1, 'sexual': 1}",0.39
mr hankey,46,494,8,"{'crap': 3, 'drunk': 2, 'stupid': 2, 'bitchin': 1}",1.62
mr mackey,44,569,6,"{'god': 4, 'gay': 1, 'homoerotic': 1}",1.05
kids,41,133,0,{},0.0
sister anne,37,480,5,"{'hell': 4, 'god': 1}",1.04
principal victoria,36,345,5,"{'sex': 2, 'hell': 1, 'gay': 1, 'stoned': 1}",1.45
carol,36,285,0,{},0.0
romper stomper,33,425,6,"{'douche': 2, 'ass': 1, 'poop': 1, 'crap': 1, 'dumbass': 1}",1.41
jimbo,33,541,4,"{'god': 2, 'kkk': 1, 'klan': 1}",0.74
ms havisham,32,443,0,{},0.0
estella,32,299,3,"{'kill': 2, 'stupid': 1}",1.0
gerald,30,281,4,"{'god': 1, 'hell': 1, 'pussies': 1, 'sexual': 1}",1.42
linda,30,199,7,"{'god': 5, 'hell': 1, 'bastards': 1}",3.52
rick,29,306,3,{'fat': 3},0.98
joe,28,281,1,{'vaginas': 1},0.36
mayor,27,505,0,{},0.0
pocket,27,633,5,"{'gay': 2, 'penetration': 1, 'sex': 1, 'god': 1}",0.79
skyler,26,271,0,{},0.0
stuart,26,332,10,"{'god': 6, 'testicle': 1, 'crap': 1, 'hell': 1, 'ass': 1}",3.01
loogie,24,472,4,"{'hell': 2, 'bastards': 1, 'stupid': 1}",0.85
manager,24,200,0,{},0.0
clyde,23,180,6,"{'fat': 4, 'god': 1, 'hell': 1}",3.33
grandpa,23,218,10,"{'hell': 2, 'crap': 1, 'peckers': 1, 'fag': 1, 'ass': 1, 'damn': 1, 'crotch': 1, 'hells': 1, 'pussy': 1}",4.59
nerd 1,23,299,1,{'kill': 1},0.33
bsm 471,23,476,1,{'kill': 1},0.21
priest maxi,22,410,13,"{'hell': 11, 'god': 1, 'bitch': 1}",3.17
lamond,22,397,1,{'kill': 1},0.25
woman,21,142,1,{'stupid': 1},0.7
bebe,20,154,2,"{'sexual': 1, 'ass': 1}",1.3
nambla leader,20,460,1,{'god': 1},0.22
announcer,19,477,4,"{'uterus': 2, 'kill': 1, 'womb': 1}",0.84
ike,19,85,0,{},0.0
nerd 2,19,200,1,{'dick': 1},0.5
phil collins,18,319,3,{'bastards': 3},0.94
miss information,18,282,0,{},0.0
mr wyland,18,466,0,{},0.0
new cartman,18,221,6,"{'fat': 2, 'god': 1, 'ass': 1, 'stupid': 1, 'whore': 1}",2.71
lizzy,17,165,3,"{'ass': 1, 'turd': 1, 'rump': 1}",1.82
dr doctor,17,242,2,"{'god': 1, 'fat': 1}",0.83
veteran guard,17,203,1,{'god': 1},0.49
filmore,17,134,1,{'stupid': 1},0.75
mr foley,16,243,5,"{'ass': 3, 'crap': 1, 'hell': 1}",2.06
boy 1,16,168,0,{},0.0
the boys,16,36,0,{},0.0
clinic doctor,16,258,2,{'god': 2},0.78
bill,16,137,0,{},0.0
tolkien,15,99,7,"{'ass': 2, 'fat': 2, 'kills': 2, 'sucks': 1}",7.07
janet reno,15,174,1,{'god': 1},0.57
jeffrey,15,160,0,{},0.0
pharmacist,14,141,1,{'god': 1},0.71
romanian official,14,100,1,{'kill': 1},1.0
cornwallis,14,171,4,"{'crap': 3, 'stupid': 1}",2.34
dr roberts,13,248,0,{},0.0
man 2,13,54,0,{},0.0
grandmama,13,144,0,{},0.0
narrator,13,590,0,{},0.0
kkk leader,13,185,1,{'god': 1},0.54
autumn,13,141,6,"{'hell': 2, 'god': 1, 'naked': 1, 'breasts': 1, 'penis': 1}",4.26
jesus,12,198,5,"{'god': 2, 'hell': 1, 'crap': 1, 'prostitute': 1}",2.53
brunette,12,63,7,{'god': 7},11.11
susan,12,82,0,{},0.0
boy 2,11,97,1,{'hell': 1},1.03
jonesy,11,86,1,{'sucks': 1},1.16
reporter,11,332,3,"{'asshole': 1, 'kkk': 1, 'klan': 1}",0.9
lead agent,11,72,1,{'bastards': 1},1.39
chief running pinto,11,135,2,{'tampons': 2},1.48
clean garrison,11,119,3,"{'gay': 2, 'penis': 1}",2.52
unkempt garrison,11,81,10,"{'gay': 9, 'damn': 1}",12.35
lawyer,11,201,0,{},0.0
billy,10,63,0,{},0.0
boy,10,44,0,{},0.0
man 1,10,56,0,{},0.0
man 3,10,55,0,{},0.0
mephesto,10,81,1,{'bastards': 1},1.23
craig,10,75,1,{'hell': 1},1.33
god,10,144,3,"{'hell': 2, 'bitch': 1}",2.08
hansen,10,95,0,{},0.0
driver,9,136,0,{},0.0
quint 2,9,72,0,{},0.0
publisher,9,109,4,"{'gay': 2, 'penis': 1, 'organs': 1}",3.67
carlos ramirez,9,75,0,{},0.0
kkk members,9,17,0,{},0.0
trapper keeper,9,34,0,{},0.0
girl,8,80,5,"{'bastard': 1, 'penis': 1, 'vomit': 1, 'stupid': 1, 'urine': 1}",6.25
prosecutor,8,101,1,{'fat': 1},0.99
stan kyle,8,13,0,{},0.0
quint 1,8,57,0,{},0.0
tony,8,30,0,{},0.0
mother,8,54,1,{'tampon': 1},1.85
the kkk,8,64,0,{},0.0
sally,8,50,0,{},0.0
escaped convict,8,96,1,{'arse': 1},1.04
mr evans,8,248,6,"{'rape': 2, 'sexual': 1, 'lust': 1, 'raped': 1, 'molest': 1}",2.42
sound man,8,52,1,{'fat': 1},1.92
steve black,7,81,0,{},0.0
phillip,7,61,2,"{'fart': 1, 'murder': 1}",3.28
crowd,7,13,1,{'god': 1},7.69
quint 3,7,86,2,{'stupid': 2},2.33
soldier,7,75,0,{},0.0
attendant,7,24,0,{},0.0
officer barbrady,7,87,0,{},0.0
producer,7,91,0,{},0.0
rancher,7,89,0,{},0.0
mrs joe,7,108,2,"{'hells': 1, 'bastard': 1}",1.85
mr sanders,7,123,2,{'fat': 2},1.63
dan akawa,6,139,1,{'hell': 1},0.72
the lords,6,28,0,{},0.0
audience,6,17,0,{},0.0
dr mephesto,6,122,0,{},0.0
ned,6,26,0,{},0.0
mr allens,6,52,0,{},0.0
mormon 1,6,57,0,{},0.0
rosie odonnell,6,116,0,{},0.0
flora,6,16,0,{},0.0
kindergartners,6,19,0,{},0.0
howard stern,6,119,6,"{'jackass': 1, 'uterus': 1, 'whores': 1, 'oral': 1, 'sex': 1, 'hell': 1}",5.04
little chef,5,42,0,{},0.0
girls,5,9,0,{},0.0
boys,5,21,0,{},0.0
terrance,5,21,0,{},0.0
music instructor,5,76,1,{'god': 1},1.32
officer 3,5,20,1,{'asshole': 1},5.0
agent,5,40,0,{},0.0
waiter,5,15,0,{},0.0
chairman,5,70,0,{},0.0
daughter,5,51,1,{'tampons': 1},1.96
man 7,5,50,0,{},0.0
man 4,5,57,2,"{'vomit': 1, 'stupid': 1}",3.51
man 5,5,35,1,{'god': 1},2.86
fingerbang,5,17,0,{},0.0
the pope,5,11,0,{},0.0
mormon 2,5,60,0,{},0.0
hell director,5,55,0,{},0.0
mormons,5,17,0,{},0.0
father,5,40,2,"{'stupid': 1, 'fat': 1}",5.0
barbrady,5,28,0,{},0.0
ms crabtree,5,52,2,"{'hell': 1, 'virgin': 1}",3.85
jeffrey maynard,5,93,0,{},0.0
horace,5,47,0,{},0.0
taller boy,5,40,0,{},0.0
tom green,5,14,0,{},0.0
campers,5,9,0,{},0.0
anchor,4,98,1,{'vagina': 1},1.02
all,4,14,0,{},0.0
greg nimins,4,128,0,{},0.0
guard,4,25,0,{},0.0
kurt loder,4,136,0,{},0.0
dr shay,4,92,0,{},0.0
mc,4,71,0,{},0.0
stan kyle cartman,4,8,0,{},0.0
instructor,4,53,0,{},0.0
a quint,4,13,0,{},0.0
mom,4,24,0,{},0.0
members,4,7,0,{},0.0
johnson,4,33,0,{},0.0
jonbenét ramsey,4,25,2,"{'sucks': 1, 'god': 1}",8.0
stankyle,4,6,0,{},0.0
supporters,4,12,0,{},0.0
steve,4,44,1,{'hell': 1},2.27
johnny knoxville,4,13,1,{'whore': 1},7.69
case worker,4,41,0,{},0.0
amber,4,24,0,{},0.0
judge,3,75,2,"{'damn': 1, 'bastard': 1}",2.67
agent keen,3,52,1,{'sexual': 1},1.92
governor,3,39,0,{},0.0
the girls,3,4,0,{},0.0
christina aguilera monster,3,3,0,{},0.0
parents,3,6,0,{},0.0
mrs mccormick,3,43,0,{},0.0
protesters,3,19,4,"{'gay': 2, 'sucks': 2}",21.05
quint 5,3,12,1,{'asses': 1},8.33
protester,3,7,0,{},0.0
stephen stotch,3,36,3,"{'murder': 2, 'sucks': 1}",8.33
voice,3,19,0,{},0.0
anchor tom,3,61,0,{},0.0
assistant,3,28,0,{},0.0
dad,3,28,0,{},0.0
nurse,3,16,0,{},0.0
man 8,3,27,0,{},0.0
man 6,3,23,0,{},0.0
kyles team,3,3,0,{},0.0
class,3,3,0,{},0.0
rookie guard,3,9,0,{},0.0
singers,3,24,0,{},0.0
heidi,3,11,1,{'hell': 1},9.09
fonzie,3,12,0,{},0.0
pilot,3,8,0,{},0.0
pete,3,4,0,{},0.0
guard 2,3,21,0,{},0.0
jesse jackson,3,19,0,{},0.0
jenny,3,13,0,{},0.0
installer,3,33,0,{},0.0
chad,3,94,2,{'fat': 2},2.13
student 1,3,48,1,{'potty': 1},2.08
new kenny,3,21,0,{},0.0
pink monster,3,20,0,{},0.0
news anchor,3,75,0,{},0.0
murphy,2,46,0,{},0.0
odd boy,2,45,0,{},0.0
rich kid,2,24,0,{},0.0
kid 1,2,15,0,{},0.0
blond,2,14,0,{},0.0
mr circlovich,2,8,0,{},0.0
weasel,2,6,0,{},0.0
kid 2,2,13,1,{'hell': 1},7.69
stan kyle kenny,2,4,0,{},0.0
warden,2,54,0,{},0.0
linda black,2,17,0,{},0.0
mother 1,2,12,0,{},0.0
all the boys,2,4,1,{'fatass': 1},25.0
the rest of the boys,2,2,0,{},0.0
inmates,2,2,0,{},0.0
boy sledders,2,2,0,{},0.0
aide,2,18,0,{},0.0
richard,2,2,0,{},0.0
people in audience,2,2,0,{},0.0
officer 1,2,26,1,{'god': 1},3.85
president,2,17,1,{'stupid': 1},5.88
nadia,2,13,0,{},0.0
officer 2,2,13,0,{},0.0
officer 7,2,11,0,{},0.0
romanian protesters,2,10,0,{},0.0
mr vladchick,2,9,0,{},0.0
quint 4,2,4,0,{},0.0
patrick,2,26,0,{},0.0
electronic head,2,19,0,{},0.0
blond agent,2,18,1,{'crap': 1},5.56
other nambla men,2,7,0,{},0.0
member 1,2,15,0,{},0.0
member 2,2,14,0,{},0.0
board member,2,30,0,{},0.0
blonde mother,2,16,0,{},0.0
woman 1,2,8,1,{'kill': 1},12.5
customers,2,2,0,{},0.0
cartmans voice,2,6,0,{},0.0
little girl,2,25,0,{},0.0
madman,2,18,0,{},0.0
shelly,2,10,2,{'ass': 2},20.0
ghetto avenue boys,2,7,0,{},0.0
secretary,2,27,0,{},0.0
walter,2,22,0,{},0.0
hula dancers,2,10,0,{},0.0
mormon 6,2,21,0,{},0.0
richie,2,20,0,{},0.0
mormon 4,2,15,0,{},0.0
ugly girl,2,2,0,{},0.0
speaker,2,89,2,{'hell': 2},2.25
field reporter,2,69,0,{},0.0
5th grader in middle,2,21,1,{'stupid': 1},4.76
new teacher,2,14,0,{},0.0
the kids,2,2,0,{},0.0
rosie,2,19,0,{},0.0
 trapper keeper,2,8,0,{},0.0
other kids,2,2,0,{},0.0
actors,2,40,0,{},0.0
a boy,2,36,0,{},0.0
man in middle,2,15,0,{},0.0
male counselor,2,28,0,{},0.0
blonde girl,2,20,0,{},0.0
brunet boy,2,19,1,{'ass': 1},5.26
student 2,2,15,0,{},0.0
other campers,2,2,0,{},0.0
blond man,2,4,1,{'molest': 1},25.0
santa,2,15,0,{},0.0
simon,2,5,0,{},0.0
cameraman,1,13,1,{'stupid': 1},7.69
dentist,1,11,0,{},0.0
mrs circlovich,1,11,0,{},0.0
a voice,1,8,0,{},0.0
stan cartman,1,2,0,{},0.0
a dentist,1,2,0,{},0.0
dentists,1,2,0,{},0.0
timmy burch,1,1,0,{},0.0
the south park boys,1,1,0,{},0.0
beat up boy,1,1,0,{},0.0
kid 3,1,1,0,{},0.0
policeman 1,1,37,1,{'bitch': 1},2.7
leslie,1,30,1,{'fat': 1},3.33
agent sharp,1,29,0,{},0.0
mother 2,1,17,0,{},0.0
white bailiff,1,8,0,{},0.0
kids at finish line,1,7,0,{},0.0
stan kenny kyle,1,5,0,{},0.0
the group,1,5,0,{},0.0
bear,1,4,0,{},0.0
tolkien kyle stan,1,2,1,{'fatass': 1},50.0
black bailiff,1,2,0,{},0.0
sledder,1,1,0,{},0.0
a few others,1,1,0,{},0.0
kenny stan,1,1,0,{},0.0
some boys,1,1,0,{},0.0
other boys,1,1,0,{},0.0
other girls,1,1,0,{},0.0
stan kyle butters tolkien,1,1,0,{},0.0
charlie rose,1,48,0,{},0.0
host,1,17,0,{},0.0
singer,1,13,0,{},0.0
band,1,12,0,{},0.0
other classmates,1,7,0,{},0.0
a singer,1,5,0,{},0.0
drummer,1,3,1,{'suck': 1},33.33
guy in flat top,1,2,1,{'suck': 1},50.0
guy in audience,1,2,1,{'god': 1},50.0
fosse,1,2,1,{'gay': 1},50.0
mr mackey principal victoria,1,1,0,{},0.0
stan and kyle,1,1,0,{},0.0
helen,1,1,0,{},0.0
photographer,1,35,0,{},0.0
lead agent collins,1,27,0,{},0.0
lead soldier,1,14,0,{},0.0
protester 3,1,11,0,{},0.0
protester 4,1,8,0,{},0.0
clown,1,7,0,{},0.0
top girl,1,5,0,{},0.0
officer 6,1,5,0,{},0.0
all five quints in unison,1,4,0,{},0.0
a fan,1,4,0,{},0.0
officer 5,1,4,0,{},0.0
officer 9,1,4,0,{},0.0
officer 10,1,4,0,{},0.0
native paddler in vest,1,3,0,{},0.0
protester 7,1,3,0,{},0.0
officer 8,1,3,0,{},0.0
a protester,1,2,1,{'sucks': 1},50.0
officer 4,1,2,0,{},0.0
cartman kyle kenny,1,1,0,{},0.0
all three men,1,1,0,{},0.0
collins,1,1,0,{},0.0
protester 1,1,1,0,{},0.0
protester 2,1,1,0,{},0.0
protester 5,1,1,0,{},0.0
protester 6,1,1,0,{},0.0
operator,1,38,0,{},0.0
mr harris,1,27,1,{'spunk': 1},3.7
blond member,1,15,0,{},0.0
nambla member,1,12,0,{},0.0
black member,1,10,1,{'asses': 1},10.0
brunet member,1,4,1,{'bastards': 1},25.0
eager man,1,3,0,{},0.0
agent 2,1,3,0,{},0.0
paramedic,1,3,0,{},0.0
mr hammerhead,1,2,0,{},0.0
two guys,1,2,0,{},0.0
nambla membe,1,2,0,{},0.0
agents,1,2,0,{},0.0
member 3,1,2,0,{},0.0
guy 1,1,1,0,{},0.0
guy 2,1,1,0,{},0.0
agent 1,1,1,0,{},0.0
member 4,1,1,0,{},0.0
the boys and the brandos,1,1,0,{},0.0
chief running pinto tommy chong in his stoner voice,1,17,1,{'tampons': 1},5.88
female announcer,1,9,1,{'tampon': 1},11.11
mrstucker,1,6,1,{'tampons': 1},16.67
mrs tweak,1,5,0,{},0.0
other mothers,1,5,0,{},0.0
mover,1,3,0,{},0.0
jessie,1,2,0,{},0.0
the class,1,1,0,{},0.0
man 9,1,13,0,{},0.0
brother anderson,1,11,0,{},0.0
ticket 2974 holder,1,8,0,{},0.0
wendy cartman,1,7,0,{},0.0
woman 2,1,6,0,{},0.0
audience members,1,3,0,{},0.0
really shocked man,1,2,1,{'god': 1},50.0
monk,1,2,0,{},0.0
a member,1,2,0,{},0.0
man 2 woman 2,1,1,0,{},0.0
a few people,1,1,0,{},0.0
some kkk members,1,1,0,{},0.0
schroeder,1,2,0,{},0.0
tow truck driver,1,2,0,{},0.0
women,1,2,0,{},0.0
other girls red annie and milly,1,1,0,{},0.0
nun,1,19,0,{},0.0
cantor,1,13,0,{},0.0
congregation,1,7,0,{},0.0
men,1,6,0,{},0.0
damned soul,1,6,0,{},0.0
gary,1,3,0,{},0.0
stan kyle cartman kenny,1,3,0,{},0.0
gene siskel,1,2,0,{},0.0
kenny stan cartman,1,2,0,{},0.0
demon,1,1,0,{},0.0
satan chris,1,1,0,{},0.0
televangelist,1,15,0,{},0.0
saddamchris,1,7,0,{},0.0
stephen,1,4,0,{},0.0
mormon 5,1,3,0,{},0.0
joanie,1,2,0,{},0.0
satanchris,1,1,0,{},0.0
mormon 3,1,1,0,{},0.0
chrissaddam,1,1,0,{},0.0
tweek,1,14,0,{},0.0
swat hansen,1,11,0,{},0.0
the adults,1,2,0,{},0.0
the nerds,1,1,0,{},0.0
swat rescuer hansen,1,1,0,{},0.0
chef victoria mackey,1,1,0,{},0.0
boy ,1,13,0,{},0.0
fillmore,1,12,0,{},0.0
filmores supporters,1,4,0,{},0.0
ike supporter,1,3,0,{},0.0
two kids,1,1,0,{},0.0
some kids,1,1,0,{},0.0
stankyle kenny,1,1,0,{},0.0
ladies,1,1,0,{},0.0
cops,1,1,0,{},0.0
elderly man,1,26,0,{},0.0
lady,1,9,0,{},0.0
cartma,1,8,0,{},0.0
kelly,1,6,0,{},0.0
wrangler,1,5,0,{},0.0
hes not gonna work kyle the whole point was to make our play better than the kindergartners,1,1,0,{},0.0
others,1,1,0,{},0.0
pilgrim girl,1,1,0,{},0.0
dream estella,1,9,1,{'rectal': 1},11.11
older boy,1,7,0,{},0.0
robot monkey,1,1,0,{},0.0
james taylor,1,7,1,{'prostitute': 1},14.29
chads dad,1,6,0,{},0.0
mrs sanders,1,5,0,{},0.0
alice,1,4,0,{},0.0
chef and james taylor,1,3,2,{'prostitutes': 2},66.67
eric,1,2,0,{},0.0
bebe new kid,1,1,0,{},0.0
kids around kenny,1,1,0,{},0.0
kids around timmy,1,1,0,{},0.0
other students,1,1,0,{},0.0
student 3,1,1,0,{},0.0
jennys mother,1,11,0,{},0.0
tv announcer,1,9,0,{},0.0
butters voice,1,6,0,{},0.0
castro,1,4,0,{},0.0
more voices,1,4,0,{},0.0
two small voices,1,1,0,{},0.0
kindergartner,1,1,0,{},0.0
francis,1,1,0,{},0.0
teles owner,1,38,1,{'crap': 1},2.63
red,1,15,0,{},0.0
mr hankey cornwallis,1,12,0,{},0.0
charlie brown,1,10,0,{},0.0
charlie,1,10,0,{},0.0
aide 2,1,9,0,{},0.0
boys hankeys,1,6,0,{},0.0
siimon,1,4,0,{},0.0
the nuggets,1,1,0,{},0.0
various folk,1,1,0,{},0.0
