Name,Lines,Words,Profanity Count,Profanity List,Profanity Frequency
pete,33,441,9,"{'hell': 2, 'god': 2, 'butthole': 1, 'douchey': 1, 'douchebag': 1, 'boner': 1, 'retarded': 1}",2.04
principal victoria,32,527,4,"{'hiv': 2, 'fat': 2}",0.76
pioneer paul,27,369,2,"{'damn': 1, 'kill': 1}",0.54
vampir,26,295,1,{'hell': 1},0.34
shelly,25,177,4,"{'kill': 2, 'turd': 1, 'stupid': 1}",2.26
franz,24,322,9,"{'god': 2, 'damn': 2, 'fucking': 2, 'kill': 2, 'stupid': 1}",2.8
mr mackey,22,411,3,"{'urine': 2, 'hell': 1}",0.73
jimmy,21,286,5,"{'raped': 2, 'hell': 2, 'god': 1}",1.75
michael,21,193,1,{'fuck': 1},0.52
liane,20,127,2,"{'god': 1, 'hiv': 1}",1.57
mccain,20,267,1,{'screwed': 1},0.37
clerk,19,197,2,{'hell': 2},1.02
sheila,18,99,4,"{'god': 2, 'hiv': 1, 'pee': 1}",4.04
linda,18,139,2,{'penis': 2},1.44
spielberg,16,138,3,"{'dick': 1, 'panties': 1, 'hell': 1}",2.17
cpt taylor,14,160,1,{'god': 1},0.62
henrietta,14,164,2,"{'douchey': 1, 'douchebag': 1}",1.22
manager,13,205,0,{},0.0
woman,13,109,4,"{'kill': 2, 'god': 1, 'penis': 1}",3.67
father,13,114,4,"{'tits': 1, 'gods': 1, 'boobs': 1, 'rape': 1}",3.51
indy,13,30,0,{},0.0
bebe,13,130,2,"{'shit': 1, 'ass': 1}",1.54
michelle,13,144,1,{'fuck': 1},0.69
doctor,12,139,3,"{'damn': 2, 'hiv': 1}",2.16
britney,12,86,0,{},0.0
chief of security,12,73,0,{},0.0
mrs gueermo,12,61,1,{'god': 1},1.64
anchorman,11,207,1,{'piss': 1},0.48
terrance,11,95,0,{},0.0
kids,11,76,0,{},0.0
magic,10,157,0,{},0.0
clyde,10,95,0,{},0.0
reporter,10,289,6,"{'urine': 2, 'boob': 1, 'fat': 1, 'piss': 1, 'gay': 1}",2.08
class,10,66,0,{},0.0
leader,10,190,1,{'kill': 1},0.53
mr garrett,10,87,1,{'hell': 1},1.15
announcer,9,118,1,{'fart': 1},0.85
woman 2,9,42,2,"{'penis': 1, 'god': 1}",4.76
phillip,9,104,1,{'fat': 1},0.96
tay zonday,9,72,4,"{'bitches': 1, 'fuckin': 1, 'motherfuckin': 1, 'bitch': 1}",5.56
researcher 1,9,137,5,"{'penis': 4, 'vagina': 1}",3.65
teen boy 6,9,91,2,"{'bullshit': 1, 'fuck': 1}",2.2
stormy,9,142,3,"{'raping': 1, 'raped': 1, 'hell': 1}",2.11
quincy,9,131,0,{},0.0
scientist 1,8,127,4,{'hiv': 4},3.15
ron,8,134,1,{'stupid': 1},0.75
volunteer 2,8,46,1,{'bitch': 1},2.17
murderin murphy,8,40,0,{},0.0
chief aide,8,134,0,{},0.0
official 1,8,66,0,{},0.0
scientist 2,7,102,0,{},0.0
waitress,7,96,0,{},0.0
man 1,7,59,1,{'gods': 1},1.69
man 2,7,40,0,{},0.0
worker,7,71,0,{},0.0
police chief,7,64,0,{},0.0
vosky,7,61,0,{},0.0
captain,7,52,0,{},0.0
mrs testaburger,7,73,0,{},0.0
davis,7,48,0,{},0.0
dr doctor,6,66,3,"{'anal': 1, 'sex': 1, 'hiv': 1}",4.55
robert pooner,6,155,1,{'piss': 1},0.65
guard,6,55,1,{'god': 1},1.82
aide 1,6,55,0,{},0.0
husband,6,64,3,"{'anus': 1, 'god': 1, 'penis': 1}",4.69
mrs miller,6,142,0,{},0.0
refugee man 5,6,93,2,"{'porn': 1, 'playboy': 1}",2.15
general,6,71,1,{'god': 1},1.41
smithy,6,93,0,{},0.0
lucas,6,43,1,{'bullshit': 1},2.33
top official,6,73,0,{},0.0
crowd,6,8,0,{},0.0
scott,6,64,0,{},0.0
mc,5,125,2,{'hiv': 2},1.6
dentist,5,87,0,{},0.0
nurse,5,59,1,{'kill': 1},1.69
tron guy,5,58,1,{'asshole': 1},1.72
french delegate,5,45,0,{},0.0
amir,5,31,0,{},0.0
officer 2,5,28,0,{},0.0
det yates,5,48,1,{'raping': 1},2.08
greeter,5,38,0,{},0.0
translator,5,30,0,{},0.0
cpt gabriel,5,75,0,{},0.0
palin,5,142,1,{'god': 1},0.7
male cps agent,5,60,0,{},0.0
flight attendant,4,46,0,{},0.0
mitch,4,50,4,"{'god': 1, 'hiv': 1, 'kill': 1, 'raped': 1}",8.0
bob summers,4,50,0,{},0.0
bruce,4,25,2,"{'stupid': 1, 'fat': 1}",8.0
man,4,34,0,{},0.0
officer,4,41,1,{'penis': 1},2.44
tom,4,108,1,{'asshole': 1},0.93
swiss delegate,4,36,0,{},0.0
chris crocker,4,27,0,{},0.0
canadians,4,20,0,{},0.0
man 3,4,25,0,{},0.0
ike,4,13,0,{},0.0
melita,4,47,0,{},0.0
transient man 5,4,111,0,{},0.0
volunteer 3,4,42,0,{},0.0
anchorman 2,4,27,0,{},0.0
orlich,4,102,0,{},0.0
anchorman tom,4,152,1,{'god': 1},0.66
paul harris,4,68,1,{'god': 1},1.47
soldier 3,4,39,0,{},0.0
thomas,4,29,0,{},0.0
laura,4,27,1,{'god': 1},3.7
barbrady,4,23,0,{},0.0
boys,4,26,0,{},0.0
spiky vampire,4,28,0,{},0.0
doctor matlock,3,77,0,{},0.0
jimmy buffett,3,21,0,{},0.0
singers,3,27,0,{},0.0
woman 3,3,15,1,{'penis': 1},6.67
stan kyle,3,3,0,{},0.0
numa numa guy,3,16,0,{},0.0
wife,3,11,0,{},0.0
woman 1,3,13,0,{},0.0
sgt yates,3,44,3,"{'penis': 2, 'ugly': 1}",6.82
mitch harris,3,15,0,{},0.0
a woman,3,7,1,{'god': 1},14.29
refugee man 4,3,28,0,{},0.0
gunsmith,3,65,1,{'injuns': 1},1.54
911 operator,3,19,0,{},0.0
officer 1,3,27,0,{},0.0
patron,3,12,2,"{'stupid': 1, 'screw': 1}",16.67
mr testaburger,3,37,0,{},0.0
red,3,34,0,{},0.0
musician 2,3,23,0,{},0.0
connor,3,43,0,{},0.0
top official 2,3,37,0,{},0.0
neely,3,21,0,{},0.0
randys boss,3,9,0,{},0.0
girls table,3,18,0,{},0.0
sparkly vampire,3,38,0,{},0.0
boy 1,3,25,0,{},0.0
midnight vampire,3,24,0,{},0.0
bloodrayne,3,20,0,{},0.0
doctor carroll,2,33,0,{},0.0
scientist 3,2,6,0,{},0.0
scientist 4,2,4,0,{},0.0
moderator,2,41,0,{},0.0
canadian paparazzo,2,31,2,"{'damn': 1, 'stoned': 1}",6.45
paparazzo,2,13,0,{},0.0
gil,2,5,0,{},0.0
jimbo,2,14,0,{},0.0
mother,2,7,0,{},0.0
agent 1,2,12,0,{},0.0
danish man,2,33,0,{},0.0
star wars kid,2,22,0,{},0.0
british delegate,2,20,0,{},0.0
lumberjack,2,16,0,{},0.0
peter griffin,2,16,0,{},0.0
news anchor,2,73,0,{},0.0
teen boy 2,2,22,1,{'hell': 1},4.55
teen boy 3,2,19,1,{'hell': 1},5.26
mouse,2,18,0,{},0.0
marija,2,16,0,{},0.0
teen boy 8,2,14,1,{'screwed': 1},7.14
penis,2,11,0,{},0.0
officer harris,2,7,0,{},0.0
field reporter,2,70,0,{},0.0
motel clerk,2,32,0,{},0.0
transient man 1,2,32,0,{},0.0
refugee man 2,2,30,0,{},0.0
transient man 6,2,26,0,{},0.0
transient man 3,2,24,0,{},0.0
girl 1,2,8,0,{},0.0
refugees,2,3,0,{},0.0
officer 3,2,5,0,{},0.0
girls,2,2,0,{},0.0
millie,2,8,0,{},0.0
senator 2,2,27,0,{},0.0
thompson,2,20,0,{},0.0
soldier 2,2,6,0,{},0.0
soldier 4,2,33,0,{},0.0
official 2,2,33,0,{},0.0
officer barbrady,2,20,0,{},0.0
official 3,2,18,0,{},0.0
soldier 5,2,30,0,{},0.0
soldier 6,2,9,0,{},0.0
new director,2,8,1,{'god': 1},12.5
ss agent 1,2,23,0,{},0.0
reporter 1,2,16,0,{},0.0
revelers,2,9,0,{},0.0
supporters,2,7,0,{},0.0
jason,2,27,0,{},0.0
female cps agent,2,17,1,{'god': 1},5.88
singer,2,21,0,{},0.0
firkle,2,2,1,{'shit': 1},50.0
butler,1,50,0,{},0.0
driver,1,19,0,{},0.0
mrmackey,1,13,0,{},0.0
et reporter,1,37,0,{},0.0
chris,1,31,1,{'boob': 1},3.23
tracy,1,30,0,{},0.0
leslie,1,29,0,{},0.0
conductor,1,27,1,{'rectus': 1},3.7
paparazzo 9,1,27,1,{'lust': 1},3.7
vj,1,27,0,{},0.0
narrator,1,25,0,{},0.0
paparazzo 10,1,17,0,{},0.0
paparazzo 8,1,14,0,{},0.0
anchorwoman,1,13,0,{},0.0
photographer 2,1,12,0,{},0.0
paparazzo 12,1,12,0,{},0.0
paparazzo 6,1,11,0,{},0.0
elderly man,1,11,0,{},0.0
paparazzo 7,1,10,0,{},0.0
male passenger,1,7,0,{},0.0
background singers,1,6,0,{},0.0
male aide,1,5,1,{'stoned': 1},20.0
female aide,1,5,1,{'god': 1},20.0
barack obama,1,5,0,{},0.0
paparazzo 11,1,5,0,{},0.0
farmer,1,5,0,{},0.0
paparazzo 2,1,4,0,{},0.0
photographer 1,1,3,0,{},0.0
the boys,1,3,0,{},0.0
photographer 4,1,3,0,{},0.0
paparazzo 3,1,3,0,{},0.0
hillary clinton,1,2,0,{},0.0
photographer 3,1,2,0,{},0.0
paparazzo 5,1,2,0,{},0.0
bill,1,2,0,{},0.0
girl,1,23,0,{},0.0
girl 2s father,1,18,0,{},0.0
agent 2,1,3,0,{},0.0
tricia,1,2,0,{},0.0
wcb president,1,68,0,{},0.0
afro ninja,1,22,0,{},0.0
female reporter,1,10,0,{},0.0
café 180 patron,1,6,1,{'suck': 1},16.67
border guard,1,6,0,{},0.0
weird hat guy,1,6,0,{},0.0
danish woman,1,5,0,{},0.0
terrance  phillip,1,5,0,{},0.0
japanese delegate,1,4,0,{},0.0
nun,1,2,0,{},0.0
board rep 1,1,32,0,{},0.0
board rep 2,1,26,0,{},0.0
a teacher,1,18,0,{},0.0
teen boy 5,1,12,1,{'fuck': 1},8.33
teen girl 2,1,11,0,{},0.0
teen boy 1,1,10,0,{},0.0
principal,1,8,0,{},0.0
researcher 2,1,8,0,{},0.0
chef,1,7,0,{},0.0
penis mouse,1,5,0,{},0.0
teen boy 7,1,4,0,{},0.0
woman 4,1,4,0,{},0.0
teen boy 4,1,1,0,{},0.0
transient man 4,1,29,0,{},0.0
refugee man 3,1,23,0,{},0.0
transient man 2,1,22,0,{},0.0
old timer,1,20,0,{},0.0
volunteer 1,1,10,0,{},0.0
worker 2,1,8,0,{},0.0
volunteer 4,1,8,0,{},0.0
scientist 5,1,6,0,{},0.0
refugee man 1,1,5,0,{},0.0
girl 2,1,4,0,{},0.0
pa system,1,24,0,{},0.0
sheriff,1,13,0,{},0.0
cashier,1,12,0,{},0.0
balding man,1,7,0,{},0.0
lieutenant,1,6,0,{},0.0
blond,1,5,0,{},0.0
chad,1,4,0,{},0.0
injured thief,1,3,1,{'damn': 1},33.33
domino,1,3,0,{},0.0
butters cartman,1,1,0,{},0.0
deputy 1,1,15,0,{},0.0
swat officer,1,5,0,{},0.0
chinese officer,1,4,0,{},0.0
waiter,1,4,0,{},0.0
officer 5,1,4,0,{},0.0
officer 4,1,3,0,{},0.0
deputy 2,1,2,1,{'god': 1},50.0
stormtrooper,1,2,0,{},0.0
cartamn,1,13,1,{'hell': 1},7.69
tolkien,1,4,1,{'pissed': 1},25.0
a girl,1,4,0,{},0.0
stacy,1,3,0,{},0.0
other students,1,2,0,{},0.0
kindergartners,1,1,0,{},0.0
pilot,1,24,0,{},0.0
tv,1,19,0,{},0.0
solider 3,1,9,0,{},0.0
other musicians,1,6,0,{},0.0
a musician,1,5,0,{},0.0
soldier 1,1,4,0,{},0.0
senator 1,1,3,0,{},0.0
gerlad,1,3,0,{},0.0
paratrooper,1,2,0,{},0.0
musician 3,1,1,0,{},0.0
shopper,1,1,0,{},0.0
an anchorman,1,20,0,{},0.0
townsman 1,1,10,0,{},0.0
townsman 2,1,6,0,{},0.0
a voice,1,5,0,{},0.0
soldier,1,4,0,{},0.0
townsman 3,1,4,0,{},0.0
townsman 4,1,4,0,{},0.0
townsman 6,1,4,0,{},0.0
townsman 7,1,4,0,{},0.0
townsman 5,1,3,1,{'god': 1},33.33
townswoman 2,1,2,1,{'kill': 1},50.0
townswoman 1,1,2,0,{},0.0
soldier 7,1,2,0,{},0.0
sarah,1,30,0,{},0.0
man 5,1,13,1,{'hell': 1},7.69
grandma obama,1,10,1,{'bitch': 1},10.0
linda black,1,8,0,{},0.0
ss agent 2,1,8,0,{},0.0
mr harris,1,7,0,{},0.0
mr adler,1,7,0,{},0.0
reveler 2,1,6,0,{},0.0
guard 2,1,6,0,{},0.0
reporter 3,1,4,0,{},0.0
reporter 5,1,4,0,{},0.0
mrs harris,1,3,0,{},0.0
reporter 6,1,3,0,{},0.0
guard 1,1,3,0,{},0.0
smithsonian guard,1,3,0,{},0.0
mccain obama,1,2,0,{},0.0
reveler,1,2,0,{},0.0
neely davis,1,2,0,{},0.0
man 4,1,2,0,{},0.0
reporter 2,1,1,0,{},0.0
reporter 4,1,1,0,{},0.0
reveler 1,1,1,0,{},0.0
reveler 3,1,1,0,{},0.0
reveler 4,1,1,0,{},0.0
reveler 5,1,1,0,{},0.0
bridon wendy,1,13,0,{},0.0
bridon gueermo,1,10,0,{},0.0
scott malkinson,1,8,0,{},0.0
boys table except for the boys,1,4,0,{},0.0
heidi,1,3,0,{},0.0
lola,1,2,0,{},0.0
heidi millie,1,2,0,{},0.0
tape,1,35,0,{},0.0
lead vampire,1,24,0,{},0.0
boy 3,1,23,1,{'fat': 1},4.35
little vamp,1,11,0,{},0.0
shades vamp,1,10,0,{},0.0
cowlick vampire,1,9,0,{},0.0
boy 2,1,9,0,{},0.0
spiky vamp,1,6,1,{'hell': 1},16.67
other vampires,1,2,0,{},0.0
other vamps,1,1,0,{},0.0
goths,1,1,0,{},0.0
